250	0.543653
249.9	0.520639
249.8	0.533125
249.7	0.482486
249.6	0.464696
249.5	0.433834
249.4	0.431385
249.3	0.42545
249.2	0.448859
249.1	0.440802
249	0.415387
248.9	0.423924
248.8	0.406758
248.7	0.423064
248.6	0.415531
248.5	0.385366
248.4	0.395563
248.3	0.420249
248.2	0.448662
248.1	0.444135
248	0.436971
247.9	0.37306
247.8	0.358419
247.7	0.388229
247.6	0.447634
247.5	0.4296
247.4	0.425296
247.3	0.375942
247.2	0.37672
247.1	0.385867
247	0.404409
246.9	0.392468
246.8	0.366017
246.7	0.394938
246.6	0.404115
246.5	0.410894
246.4	0.422065
246.3	0.404246
246.2	0.361545
246.1	0.33109
246	0.329772
245.9	0.370233
245.8	0.345246
245.7	0.345711
245.6	0.349527
245.5	0.349717
245.4	0.378643
245.3	0.417325
245.2	0.455259
245.1	0.431433
245	0.438526
244.9	0.423935
244.8	0.448933
244.7	0.394936
244.6	0.40012
244.5	0.378666
244.4	0.374656
244.3	0.37601
244.2	0.352505
244.1	0.332823
244	0.285831
243.9	0.234604
243.8	0.243372
243.7	0.177218
243.6	0.193518
243.5	0.21322
243.4	0.241836
243.3	0.244769
243.2	0.27518
243.1	0.331157
243	0.327579
242.9	0.31499
242.8	0.319951
242.7	0.335469
242.6	0.311834
242.5	0.282449
242.4	0.298627
242.3	0.291536
242.2	0.271519
242.1	0.224611
242	0.231623
241.9	0.243835
241.8	0.167773
241.7	0.114551
241.6	0.116849
241.5	0.107025
241.4	0.0854301
241.3	0.0690956
241.2	0.0857288
241.1	0.0770828
241	0.0511711
240.9	0.0119869
240.8	0.0231598
240.7	0.00907021
240.6	-0.0294369
240.5	-0.0403999
240.4	-0.015789
240.3	-0.0758022
240.2	-0.12336
240.1	-0.129731
240	-0.12785
239.9	-0.179797
239.8	-0.227
239.7	-0.209578
239.6	-0.151986
239.5	-0.154461
239.4	-0.141357
239.3	-0.0823868
239.2	-0.109599
239.1	-0.105858
239	-0.113815
238.9	-0.0604862
238.8	-0.0309364
238.7	-0.00449638
238.6	-0.0100731
238.5	0.0108543
238.4	0.0325943
238.3	-0.00283661
238.2	-0.00298729
238.1	-0.03382
238	-0.0317711
237.9	-0.0450737
237.8	-0.081509
237.7	-0.0886932
237.6	-0.10542
237.5	-0.12698
237.4	-0.167734
237.3	-0.125601
237.2	-0.123013
237.1	-0.159195
237	-0.179832
236.9	-0.20148
236.8	-0.238613
236.7	-0.254213
236.6	-0.315555
236.5	-0.303035
236.4	-0.324773
236.3	-0.356015
236.2	-0.37593
236.1	-0.35779300000000003
236	-0.418488
235.9	-0.435401
235.8	-0.409484
235.7	-0.441491
235.6	-0.486131
235.5	-0.475298
235.4	-0.51621
235.3	-0.48531
235.2	-0.515699
235.1	-0.527596
235	-0.582625
234.9	-0.594352
234.8	-0.661442
234.7	-0.689063
234.6	-0.733172
234.5	-0.725731
234.4	-0.742535
234.3	-0.794089
234.2	-0.884486
234.1	-0.839984
234	-0.875177
233.9	-0.841572
233.8	-0.833027
233.7	-0.828802
233.6	-0.840364
233.5	-0.883665
233.4	-0.924213
233.3	-0.94777
233.2	-0.949202
233.1	-1.05917
233	-1.10414
232.9	-1.0531
232.8	-1.13728
232.7	-1.16819
232.6	-1.27718
232.5	-1.3075
232.4	-1.28208
232.3	-1.31841
232.2	-1.35385
232.1	-1.36816
232	-1.3426
231.9	-1.37617
231.8	-1.40245
231.7	-1.34787
231.6	-1.4121
231.5	-1.43831
231.4	-1.44429
231.3	-1.50006
231.2	-1.53388
231.1	-1.57373
231	-1.6418
230.9	-1.63538
230.8	-1.63867
230.7	-1.71923
230.6	-1.77108
230.5	-1.80199
230.4	-1.85903
230.3	-1.90987
230.2	-1.97011
230.1	-1.97675
230	-1.96748
229.9	-1.99793
229.8	-1.99645
229.7	-2.00426
229.6	-2.07025
229.5	-2.11041
229.4	-2.11844
229.3	-2.21106
229.2	-2.21622
229.1	-2.18935
229	-2.22056
228.9	-2.21213
228.8	-2.26018
228.7	-2.39136
228.6	-2.41608
228.5	-2.49455
228.4	-2.57777
228.3	-2.56879
228.2	-2.62083
228.1	-2.61931
228	-2.61488
227.9	-2.68022
227.8	-2.7216
227.7	-2.73667
227.6	-2.752
227.5	-2.80278
227.4	-2.78807
227.3	-2.77614
227.2	-2.80934
227.1	-2.83678
227	-2.8832
226.9	-2.91197
226.8	-2.94426
226.7	-3.01902
226.6	-2.99849
226.5	-3.0512
226.4	-3.09992
226.3	-3.16404
226.2	-3.17898
226.1	-3.14668
226	-3.17052
225.9	-3.21406
225.8	-3.2558
225.7	-3.2775
225.6	-3.35542
225.5	-3.3677
225.4	-3.39373
225.3	-3.41609
225.2	-3.40872
225.1	-3.44031
225	-3.48497
224.9	-3.53541
224.8	-3.62331
224.7	-3.6484
224.6	-3.65848
224.5	-3.64002
224.4	-3.68783
224.3	-3.70346
224.2	-3.70255
224.1	-3.69914
224	-3.71662
223.9	-3.75162
223.8	-3.70015
223.7	-3.72739
223.6	-3.69665
223.5	-3.63653
223.4	-3.65527
223.3	-3.72427
223.2	-3.7519
223.1	-3.72481
223	-3.74774
222.9	-3.73253
222.8	-3.82263
222.7	-3.83134
222.6	-3.87729
222.5	-3.91871
222.4	-3.94013
222.3	-3.89914
222.2	-3.91931
222.1	-3.95549
222	-3.94383
221.9	-3.96775
221.8	-3.96394
221.7	-3.95144
221.6	-3.98821
221.5	-4.00382
221.4	-4.0231
221.3	-3.97607
221.2	-3.94923
221.1	-3.95264
221	-3.99039
220.9	-4.02281
220.8	-4.08269
220.7	-4.09067
220.6	-4.08089
220.5	-4.07949
220.4	-4.05625
220.3	-4.04222
220.2	-3.90863
220.1	-3.85354
220	-3.79985
219.9	-3.74623
219.8	-3.77755
219.7	-3.7489
219.6	-3.72859
219.5	-3.68333
219.4	-3.64008
219.3	-3.57635
219.2	-3.61147
219.1	-3.64133
219	-3.63286
218.9	-3.6331
218.8	-3.7553
218.7	-3.82657
218.6	-3.83398
218.5	-3.84793
218.4	-3.85541
218.3	-3.89236
218.2	-3.86697
218.1	-3.81178
218	-3.8263
217.9	-3.84326
217.8	-3.82939
217.7	-3.76451
217.6	-3.76555
217.5	-3.7085
217.4	-3.61064
217.3	-3.63942
217.2	-3.63225
217.1	-3.58911
217	-3.52017
216.9	-3.53134
216.8	-3.55443
216.7	-3.52525
216.6	-3.43418
216.5	-3.37364
216.4	-3.37517
216.3	-3.40661
216.2	-3.35025
216.1	-3.29246
216	-3.26535
215.9	-3.1647
215.8	-3.09133
215.7	-2.99549
215.6	-2.94367
215.5	-2.79608
215.4	-2.73046
215.3	-2.72148
215.2	-2.70043
215.1	-2.66919
215	-2.59508
214.9	-2.48907
214.8	-2.47802
214.7	-2.38682
214.6	-2.36712
214.5	-2.30007
214.4	-2.32274
214.3	-2.32149
214.2	-2.26092
214.1	-2.25753
214	-2.21714
213.9	-2.14006
213.8	-2.07006
213.7	-2.02952
213.6	-2.03755
213.5	-1.98824
213.4	-1.95988
213.3	-1.87365
213.2	-1.81235
213.1	-1.7733
213	-1.65747
212.9	-1.65128
212.8	-1.63789
212.7	-1.59034
212.6	-1.52978
212.5	-1.47597
212.4	-1.4276
212.3	-1.32162
212.2	-1.17706
212.1	-1.08021
212	-1.02214
211.9	-1.00735
211.8	-0.858878
211.7	-0.771476
211.6	-0.69772
211.5	-0.646516
211.4	-0.506589
211.3	-0.363412
211.2	-0.317292
211.1	-0.277515
211	-0.198762
210.9	-0.172801
210.8	-0.135077
210.7	-0.0749523
210.6	-0.038422
210.5	0.0362125
210.4	0.0267612
210.3	0.115453
210.2	0.185923
210.1	0.279619
210	0.324956
209.9	0.401604
209.8	0.572906
209.7	0.668977
209.6	0.757973
209.5	0.774815
209.4	0.814942
209.3	0.921067
209.2	1.07741
209.1	1.16616
209	1.25544
208.9	1.45081
208.8	1.56818
208.7	1.64329
208.6	1.77095
208.5	1.88692
208.4	1.93862
208.3	2.00861
208.2	2.03612
208.1	2.19546
208	2.2748
207.9	2.28604
207.8	2.41617
207.7	2.50829
207.6	2.58
207.5	2.67547
207.4	2.76242
207.3	2.82087
207.2	2.90066
207.1	3.01415
207	3.15338
206.9	3.28444
206.8	3.39165
206.7	3.5826
206.6	3.68077
206.5	3.78263
206.4	3.7941
206.3	3.81329
206.2	3.90383
206.1	3.91573
206	3.9795
205.9	3.97699
205.8	4.09345
205.7	4.06655
205.6	4.16713
205.5	4.28994
205.4	4.27945
205.3	4.32747
205.2	4.35381
205.1	4.48431
205	4.61524
204.9	4.60361
204.8	4.69308
204.7	4.77043
204.6	4.89801
204.5	4.96365
204.4	5.06244
204.3	5.15834
204.2	5.18073
204.1	5.25526
204	5.25901
203.9	5.28488
203.8	5.26228
203.7	5.23903
203.6	5.33081
203.5	5.33659
203.4	5.3353
203.3	5.39339
203.2	5.33017
203.1	5.3002
203	5.29397
202.9	5.24439
202.8	5.23904
202.7	5.28775
202.6	5.30765
202.5	5.34682
202.4	5.39453
202.3	5.32395
202.2	5.30181
202.1	5.27368
202	5.21639
201.9	5.17274
201.8	5.30956
201.7	5.39919
201.6	5.52318
201.5	5.52557
201.4	5.54215
201.3	5.54446
201.2	5.61683
201.1	5.70694
201	5.79043
200.9	5.72521
200.8	5.81893
200.7	5.87672
200.6	5.92753
200.5	5.89065
200.4	5.84321
200.3	5.71021
200.2	5.70618
200.1	5.71093
200	5.62693
199.9	5.57287
199.8	5.36827
199.7	5.2547
199.6	5.27677
199.5	5.30618
199.4	5.31069
199.3	5.30317
199.2	5.28984
199.1	5.23921
199	5.24139
198.9	5.33098
198.8	5.37572
198.7	5.4369
198.6	5.3634
198.5	5.37963
198.4	5.48144
198.3	5.50118
198.2	5.45007
198.1	5.34845
198	5.29985
197.9	5.35169
197.8	5.30784
197.7	5.36863
197.6	5.24102
197.5	5.1487
197.4	5.13252
197.3	5.24254
197.2	5.3228
197.1	5.24149
197	5.27004
196.9	5.33002
196.8	5.45099
196.7	5.45793
196.6	5.37815
196.5	5.37834
196.4	5.40443
196.3	5.44687
196.2	5.49331
196.1	5.51895
196	5.52034
195.9	5.5418
195.8	5.62984
195.7	5.59757
195.6	5.54263
195.5	5.47135
195.4	5.46623
195.3	5.5587
195.2	5.5436
195.1	5.5578
195	5.54624
194.9	5.59159
194.8	5.51212
194.7	5.45488
194.6	5.50247
194.5	5.58512
194.4	5.53276
194.3	5.50416
194.2	5.56752
194.1	5.66332
194	5.63195
193.9	5.57868
193.8	5.63909
193.7	5.60367
193.6	5.58202
193.5	5.61001
193.4	5.62532
193.3	5.51659
193.2	5.60913
193.1	5.65176
193	5.64001
192.9	5.64327
192.8	5.55772
192.7	5.4684
192.6	5.39696
192.5	5.38188
192.4	5.23345
192.3	5.15614
192.2	5.11328
192.1	4.98578
192	4.96945
191.9	4.8407
191.8	4.72169
191.7	4.73959
191.6	4.67316
191.5	4.7224
191.4	4.66403
191.3	4.71616
191.2	4.63436
191.1	4.60307
191	4.67146
190.9	4.54434
190.8	4.5439
190.7	4.52615
190.6	4.46234
190.5	4.39488
190.4	4.36005
190.3	4.35404
190.2	4.19715
190.1	4.1487
190	4.05912
