250	0.445504
249.9	0.447499
249.8	0.460909
249.7	0.456679
249.6	0.404244
249.5	0.396912
249.4	0.389141
249.3	0.34427
249.2	0.348809
249.1	0.337336
249	0.258437
248.9	0.237487
248.8	0.219955
248.7	0.16767
248.6	0.157824
248.5	0.177211
248.4	0.184694
248.3	0.219844
248.2	0.212386
248.1	0.218225
248	0.242643
247.9	0.267307
247.8	0.26596
247.7	0.300729
247.6	0.330323
247.5	0.349476
247.4	0.366021
247.3	0.408986
247.2	0.386208
247.1	0.385094
247	0.433823
246.9	0.501575
246.8	0.513699
246.7	0.526723
246.6	0.51541
246.5	0.494932
246.4	0.516101
246.3	0.478255
246.2	0.42942
246.1	0.407848
246	0.423589
245.9	0.445512
245.8	0.43038
245.7	0.413088
245.6	0.363568
245.5	0.376925
245.4	0.351676
245.3	0.316767
245.2	0.304873
245.1	0.289639
245	0.310184
244.9	0.321224
244.8	0.369374
244.7	0.332693
244.6	0.303221
244.5	0.302634
244.4	0.259502
244.3	0.259778
244.2	0.212631
244.1	0.16336
244	0.188753
243.9	0.174655
243.8	0.159227
243.7	0.1227
243.6	0.16893
243.5	0.153031
243.4	0.16663
243.3	0.219709
243.2	0.208483
243.1	0.187961
243	0.183443
242.9	0.181256
242.8	0.224337
242.7	0.250432
242.6	0.216586
242.5	0.19325
242.4	0.233854
242.3	0.223022
242.2	0.22835
242.1	0.195921
242	0.184115
241.9	0.225706
241.8	0.212355
241.7	0.244479
241.6	0.248684
241.5	0.253333
241.4	0.24627
241.3	0.271903
241.2	0.326254
241.1	0.313445
241	0.253311
240.9	0.223527
240.8	0.236252
240.7	0.210524
240.6	0.160306
240.5	0.14328
240.4	0.13505
240.3	0.124122
240.2	0.101237
240.1	0.106845
240	0.0732033
239.9	0.0447037
239.8	-0.00504646
239.7	0.0196293
239.6	0.0362335
239.5	0.0434113
239.4	0.0342957
239.3	6.15311e-4
239.2	0.0276241
239.1	0.0473465
239	2.26593e-4
238.9	0.0151939
238.8	-0.0275738
238.7	-0.0690044
238.6	-0.094022
238.5	-0.0418999
238.4	-0.0423771
238.3	-0.0281654
238.2	-0.0394768
238.1	-0.0847961
238	-0.0844227
237.9	-0.0729176
237.8	-0.0920834
237.7	-0.10174
237.6	-0.122332
237.5	-0.133849
237.4	-0.142931
237.3	-0.130542
237.2	-0.149114
237.1	-0.22855
237	-0.226082
236.9	-0.230481
236.8	-0.185847
236.7	-0.199306
236.6	-0.247506
236.5	-0.269035
236.4	-0.268969
236.3	-0.213294
236.2	-0.21382
236.1	-0.239943
236	-0.254834
235.9	-0.22887
235.8	-0.188116
235.7	-0.223148
235.6	-0.288307
235.5	-0.353659
235.4	-0.404744
235.3	-0.374053
235.2	-0.320031
235.1	-0.273825
235	-0.328579
234.9	-0.387366
234.8	-0.354624
234.7	-0.340023
234.6	-0.337609
234.5	-0.321489
234.4	-0.335744
234.3	-0.359425
234.2	-0.300989
234.1	-0.254658
234	-0.203469
233.9	-0.234523
233.8	-0.300005
233.7	-0.345847
233.6	-0.290102
233.5	-0.312808
233.4	-0.325888
233.3	-0.385163
233.2	-0.457402
233.1	-0.483613
233	-0.463774
232.9	-0.460362
232.8	-0.479885
232.7	-0.546374
232.6	-0.573079
232.5	-0.607756
232.4	-0.619983
232.3	-0.641264
232.2	-0.689487
232.1	-0.741056
232	-0.71857
231.9	-0.72538
231.8	-0.690858
231.7	-0.67191
231.6	-0.72741
231.5	-0.761918
231.4	-0.763541
231.3	-0.801585
231.2	-0.802334
231.1	-0.830165
231	-0.878057
230.9	-0.881505
230.8	-0.902695
230.7	-0.92985
230.6	-0.978525
230.5	-0.992654
230.4	-1.02667
230.3	-1.06927
230.2	-1.10274
230.1	-1.10665
230	-1.15396
229.9	-1.16843
229.8	-1.16681
229.7	-1.12822
229.6	-1.15019
229.5	-1.16469
229.4	-1.15136
229.3	-1.10867
229.2	-1.11233
229.1	-1.10925
229	-1.15672
228.9	-1.22436
228.8	-1.24893
228.7	-1.29488
228.6	-1.25869
228.5	-1.30719
228.4	-1.31123
228.3	-1.39062
228.2	-1.45477
228.1	-1.44933
228	-1.53415
227.9	-1.61973
227.8	-1.65766
227.7	-1.66995
227.6	-1.60428
227.5	-1.59894
227.4	-1.57906
227.3	-1.61855
227.2	-1.64084
227.1	-1.69453
227	-1.70743
226.9	-1.67072
226.8	-1.70642
226.7	-1.71533
226.6	-1.71417
226.5	-1.7745
226.4	-1.81587
226.3	-1.82935
226.2	-1.85146
226.1	-1.85763
226	-1.85295
225.9	-1.88551
225.8	-1.88037
225.7	-1.87536
225.6	-1.89859
225.5	-1.93448
225.4	-1.96041
225.3	-1.96305
225.2	-1.98222
225.1	-1.91758
225	-1.97591
224.9	-1.98577
224.8	-2.00748
224.7	-2.1043
224.6	-2.14114
224.5	-2.17095
224.4	-2.14844
224.3	-2.11601
224.2	-2.13059
224.1	-2.14115
224	-2.15226
223.9	-2.12155
223.8	-2.1422
223.7	-2.16885
223.6	-2.1435
223.5	-2.15499
223.4	-2.13272
223.3	-2.08485
223.2	-2.16364
223.1	-2.20799
223	-2.23711
222.9	-2.27031
222.8	-2.26709
222.7	-2.29694
222.6	-2.34197
222.5	-2.35457
222.4	-2.38305
222.3	-2.47981
222.2	-2.55508
222.1	-2.51221
222	-2.46674
221.9	-2.43724
221.8	-2.44733
221.7	-2.41994
221.6	-2.44834
221.5	-2.50516
221.4	-2.53218
221.3	-2.51737
221.2	-2.4992
221.1	-2.56199
221	-2.51799
220.9	-2.46811
220.8	-2.44492
220.7	-2.51396
220.6	-2.53301
220.5	-2.60086
220.4	-2.63236
220.3	-2.665
220.2	-2.65304
220.1	-2.5989
220	-2.60478
219.9	-2.5871
219.8	-2.6238
219.7	-2.60674
219.6	-2.61725
219.5	-2.71408
219.4	-2.7133
219.3	-2.67262
219.2	-2.60281
219.1	-2.60995
219	-2.63452
218.9	-2.63665
218.8	-2.63384
218.7	-2.67618
218.6	-2.71057
218.5	-2.64928
218.4	-2.60573
218.3	-2.52689
218.2	-2.42835
218.1	-2.40665
218	-2.39276
217.9	-2.49911
217.8	-2.45672
217.7	-2.38256
217.6	-2.29275
217.5	-2.29302
217.4	-2.27815
217.3	-2.27977
217.2	-2.32975
217.1	-2.26779
217	-2.31912
216.9	-2.37777
216.8	-2.36306
216.7	-2.39346
216.6	-2.3011
216.5	-2.19913
216.4	-2.24258
216.3	-2.26299
216.2	-2.28295
216.1	-2.27834
216	-2.27323
215.9	-2.29094
215.8	-2.34316
215.7	-2.36453
215.6	-2.36833
215.5	-2.37946
215.4	-2.32265
215.3	-2.31337
215.2	-2.3554
215.1	-2.27239
215	-2.39241
214.9	-2.35002
214.8	-2.30861
214.7	-2.20718
214.6	-2.17753
214.5	-2.10484
214.4	-2.11898
214.3	-2.03809
214.2	-2.03635
214.1	-1.96296
214	-1.96928
213.9	-1.93426
213.8	-1.95289
213.7	-1.87449
213.6	-1.81673
213.5	-1.78632
213.4	-1.78782
213.3	-1.76635
213.2	-1.70773
213.1	-1.66757
213	-1.64279
212.9	-1.6492
212.8	-1.61235
212.7	-1.53244
212.6	-1.49358
212.5	-1.44735
212.4	-1.4496
212.3	-1.40771
212.2	-1.3028
212.1	-1.24262
212	-1.19537
211.9	-1.22266
211.8	-1.10493
211.7	-1.0667
211.6	-0.985368
211.5	-0.965332
211.4	-0.967511
211.3	-0.913099
211.2	-0.904683
211.1	-0.83198
211	-0.797257
210.9	-0.762241
210.8	-0.73616
210.7	-0.705889
210.6	-0.625151
210.5	-0.605516
210.4	-0.567844
210.3	-0.534311
210.2	-0.447306
210.1	-0.433884
210	-0.390588
209.9	-0.385556
209.8	-0.368272
209.7	-0.280096
209.6	-0.179663
209.5	-0.12267
209.4	-0.00895386
209.3	0.0847546
209.2	0.0888851
209.1	0.114199
209	0.129745
208.9	0.179404
208.8	0.199764
208.7	0.20327
208.6	0.233306
208.5	0.326002
208.4	0.281221
208.3	0.34753
208.2	0.357642
208.1	0.350988
208	0.307404
207.9	0.338235
