250	0.201252
249.9	0.169836
249.8	0.157986
249.7	0.151297
249.6	0.183745
249.5	0.200552
249.4	0.18617
249.3	0.184981
249.2	0.1786
249.1	0.200004
249	0.206231
248.9	0.209698
248.8	0.236768
248.7	0.234494
248.6	0.291862
248.5	0.315078
248.4	0.310193
248.3	0.3194
248.2	0.29488
248.1	0.282804
248	0.277578
247.9	0.27699
247.8	0.256015
247.7	0.260018
247.6	0.260249
247.5	0.244476
247.4	0.222898
247.3	0.218655
247.2	0.191293
247.1	0.173283
247	0.158545
246.9	0.130639
246.8	0.142089
246.7	0.130133
246.6	0.0564495
246.5	0.0825264
246.4	0.111612
246.3	0.126437
246.2	0.159907
246.1	0.15828
246	0.085297799999999993
245.9	0.0498653
245.8	0.0877541
245.7	0.0853439
245.6	0.0946041
245.5	0.0992443
245.4	0.108009
245.3	0.168431
245.2	0.214402
245.1	0.160022
245	0.127568
244.9	0.132708
244.8	0.135477
244.7	0.133829
244.6	0.212284
244.5	0.154606
244.4	0.164729
244.3	0.182483
244.2	0.171283
244.1	0.175655
244	0.187612
243.9	0.178231
243.8	0.211655
243.7	0.214496
243.6	0.182578
243.5	0.18428
243.4	0.220082
243.3	0.220285
243.2	0.273026
243.1	0.300389
243	0.255864
242.9	0.270399
242.8	0.270028
242.7	0.162669
242.6	0.0921299
242.5	0.0162041
242.4	0.0207386
242.3	-7.44629e-4
242.2	0.00886536
242.1	-0.0245396
242	-0.049548
241.9	-0.0952476
241.8	-0.0863392
241.7	-0.0543045
241.6	-0.0619686
241.5	-0.0522556
241.4	-0.0465031
241.3	-0.024567
241.2	0.0102921
241.1	0.00941849
241	0.014891100000000001
240.9	-0.00163651
240.8	-0.0294685
240.7	-0.0102074
240.6	-0.0538151
240.5	-0.0665829
240.4	-0.102462
240.3	-0.12719
240.2	-0.15307
240.1	-0.149194
240	-0.136806
239.9	-0.102549
239.8	-0.101568
239.7	-0.0873966
239.6	-0.11392
239.5	-0.111256
239.4	-0.124527
239.3	-0.13682
239.2	-0.188657
239.1	-0.188179
239	-0.197605
238.9	-0.139043
238.8	-0.114527
238.7	-0.121656
238.6	-0.145434
238.5	-0.183318
238.4	-0.231862
238.3	-0.22605
238.2	-0.203483
238.1	-0.234026
238	-0.226714
237.9	-0.221424
237.8	-0.167922
237.7	-0.207544
237.6	-0.280893
237.5	-0.327153
237.4	-0.322206
237.3	-0.383586
237.2	-0.357283
237.1	-0.373769
237	-0.388432
236.9	-0.419602
236.8	-0.379048
236.7	-0.387016
236.6	-0.423236
236.5	-0.452602
236.4	-0.426028
236.3	-0.46398
236.2	-0.517643
236.1	-0.516158
236	-0.544016
235.9	-0.552713
235.8	-0.548144
235.7	-0.565001
235.6	-0.567411
235.5	-0.63717
235.4	-0.718361
235.3	-0.699145
235.2	-0.65979
235.1	-0.68406
235	-0.682282
234.9	-0.624332
234.8	-0.635587
234.7	-0.626988
234.6	-0.619627
234.5	-0.634546
234.4	-0.624091
234.3	-0.634435
234.2	-0.625457
234.1	-0.631825
234	-0.616092
233.9	-0.625896
233.8	-0.672733
233.7	-0.707742
233.6	-0.717182
233.5	-0.76774
233.4	-0.767565
233.3	-0.819185
233.2	-0.857093
233.1	-0.902369
233	-0.911226
232.9	-0.890177
232.8	-0.879008
